Filename,Exp_Density (g/cm³),Exp_a (Å),Exp_b (Å),Exp_c (Å),Exp_alpha (°),Exp_beta (°),Exp_gamma (°),Sim_Density (g/cm³),Sim_a (Å),Sim_b (Å),Sim_c (Å),Sim_alpha (°),Sim_beta (°),Sim_gamma (°)
0_Capgaronnite_298.00_1.01_,6.2990793055767975,13.606,12.87,9.056,90.0,90.0,90.0,5.692596834597417,14.073648348388936,13.312351480506146,9.367261461341402,90.0,90.0,90.0
0_Ishiharaite_298.00_1.01_,4.1054117002952655,10.736,10.736,10.736,90.0,90.0,90.0,4.479910473127102,10.42815114023593,10.42815114023593,10.42815114023593,90.0,90.0,90.0
0_Hewettite_298.00_1.01_,2.6135921151869685,12.29,7.18,11.174,90.0,97.24,90.0,2.389796196143868,12.662663060321432,7.397715278527841,11.512823192516814,90.0,97.23999999999376,90.0
0_Holdawayite_298.00_1.01_,3.822869980758756,23.437,3.3137,16.618,90.0,111.14999999999998,90.0,2.735788822966476,26.209396057799943,3.705682285135956,18.58376685106959,90.0,111.15000000001062,90.0
0_Batiferrite_298.00_1.01_,5.577951129211767,5.8846,5.8846,23.175,90.0,90.0,119.99999999999996,4.939713981801822,6.127894387598281,6.1278943875982135,24.13315304907529,90.0,90.0,120.0
0_Sabelliite_298.00_1.01_,6.144225312611493,8.197,8.197,14.624,90.0,90.0,120.0,4.422268789581527,9.150177658187244,9.150177658187234,16.32453313081987,90.0,90.0,120.0
0_Caminite_298.00_1.01_,3.063546383854137,10.484,5.242,12.995,90.0,90.0,90.0,1.8579493603694208,12.396531858747778,6.198265929373889,15.36559819767517,90.0,90.0,90.0
0_Saneroite_298.00_1.01_,3.58998666363135,9.741,9.974,9.108000000000002,92.7,117.11,105.29999999999998,3.382590928092598,9.936202260426011,10.17387140391028,9.29051741997344,92.70000000000783,117.10999999998924,105.29999999999308
0_Bieberite_298.00_1.01_,2.052003573194332,14.048,6.4941,10.925,90.0,105.232,90.0,1.8150062970512917,14.636286621638323,6.766052744133016,11.382505078402296,90.0,105.23200000000593,90.0
0_Imandrite_298.00_1.01_,2.998289628264755,10.331,10.546,7.426,90.0,90.0,90.0,2.853764385078812,10.502572743090765,10.721143369338437,7.54932776983749,90.0,90.0,90.0
0_Hungchaoite_298.00_1.01_,1.699648550618187,8.807,10.657000000000002,7.897000000000001,103.39,108.53,97.18,1.6657825645279554,8.866332252350098,10.728795595923303,7.950201634700799,103.39000000001036,108.5300000000142,97.17999999999395
0_Hinsdalite_298.00_1.01_,11.165412134297291,7.029,7.029,16.789,90.0,90.0,120.0,7.310794185985677,8.9727629172871,8.9727629172871,21.43174229880967,90.0,90.0,120.0
0_Watatsumiite_298.00_1.01_,3.264321812302635,16.45,12.492,9.995,90.0,115.31999999999998,90.0,3.100228727809225,16.73532246567119,12.70867162560276,10.168361583245089,90.0,115.31999999999984,90.0
0_Tuscanite_298.00_1.01_,2.971777711816171,24.03,5.11,10.88,90.0,106.93999999999998,90.0,2.7684919445763176,24.604546297745905,5.232177760361262,11.140135818538411,90.0,106.93999999999988,90.0
0_Tundrite-(Ce)_298.00_1.01_,4.318122012788333,7.576,13.9252,10.058000000000002,99.981,70.791,100.947,3.492618400170877,8.132611819309883,14.948290140741015,10.796965374685662,99.98100000001392,70.79100000000568,100.94699999998927
0_Derbylite_298.00_1.01_,6.453659577302551,7.169,14.3515,9.9734,90.0,104.81999999999998,90.0,4.064515792960789,8.366707274393,16.74916996072722,11.63963151491568,90.0,104.82000000000497,90.0
0_Dmitryivanovite_298.00_1.01_,2.98447437540074,7.97187,8.62844,10.26276,90.0,94.801,90.0,2.8757093192798378,8.071166886232808,8.735915062318659,10.390592003300908,90.0,94.80099999999244,90.0
0_Vonbezingite_298.00_1.01_,2.761245808942029,15.122,14.358,22.063,90.0,108.68,90.0,2.69510956984322,15.244849885326508,14.474643212109331,22.24223799893908,90.0,108.67999999999704,90.0
0_Oxy-vanadium-dravite_298.00_1.01_,3.4964598429882687,16.1908,16.1908,7.4143,90.0,90.0,120.0,3.239194147185208,16.608634652558912,16.608634652558887,7.605640234236016,90.0,90.0,120.0
0_Preobrazhenskite_298.00_1.01_,2.4570662017175926,16.291,9.181,10.571,90.0,90.0,90.0,2.361452702940585,16.508017565057298,9.303303005634394,10.711819635394903,90.0,90.0,90.0
0_Paseroite_298.00_1.01_,4.843589636529011,10.3894,10.3894,20.8709,90.0,90.0,120.0,4.714794353839495,10.483163104350188,10.48316310435019,21.059257400290956,90.0,90.0,120.0
0_Markhininite_298.00_1.01_,5.912643460837961,14.756,10.657,10.657000000000002,61.31,70.96399999999998,70.96399999999998,5.417617265218092,15.19269328654788,10.972386307586204,10.972386307586214,61.30999999999798,70.96399999999544,70.96399999999524
0_Manganocummingtonite_298.00_1.01_,3.088266636336485,9.606,18.126,5.317,90.0,102.63,90.0,2.96601663580457,9.736232926993315,18.37174245624422,5.389084996129888,90.0,102.63000000000392,90.0
0_Cupromakopavonite_298.00_1.01_,6.946826145735758,13.3801,4.0007,31.083,90.0,93.064,90.0,6.415574202537928,13.739909121168674,4.108284274486676,31.91886422472808,90.0,93.06400000000907,90.0
0_Wollastonite-2M_298.00_1.01_,2.9139592675021007,15.426,7.32,7.066,90.0,95.40399999999998,90.0,2.8028561709003057,15.627227162208415,7.415487023684964,7.158173676141866,90.0,95.40399999999298,90.0
0_Chovanite_298.00_1.01_,6.709765681375265,48.293,4.1107,34.223,90.0,106.16800000000002,90.0,5.404675015944178,51.909424707887965,4.418530059153713,36.785791766468186,90.0,106.16800000000256,90.0
0_Carnegieite_298.00_1.01_,2.356974689608196,14.74,7.37,7.37,90.0,90.0,90.0,2.38813720426167,14.675730791679367,7.337865395839684,7.337865395839684,90.0,90.0,90.0
0_Danalite_298.00_1.01_,3.343293852089705,16.436,8.218,8.218,90.0,90.0,90.0,3.229236337041626,16.62728881216335,8.313644406081675,8.313644406081675,90.0,90.0,90.0
0_Forsterite_298.00_1.01_,3.9804380072562062,9.524,10.244,5.989,90.0,90.0,90.0,3.888094562158279,9.598817386200372,10.324473467475814,6.03604759827326,90.0,90.0,90.0
0_Nafertisite_298.00_1.01_,3.145041567455396,5.353,16.176,21.95,90.0,94.6,90.0,3.122268810690186,5.366007314253999,16.21530624236372,22.003336549201062,90.0,94.5999999999916,90.0
0_Natromolybdite_298.00_1.01_,2.5912805955528744,8.478,10.579,13.83,90.0,90.0,90.0,2.4364818396242347,8.653986189104218,10.798598713674744,14.117082919947238,90.0,90.0,90.0
0_Natanite_298.00_1.01_,3.80139193348573,15.58,7.79,7.79,90.0,90.0,90.0,3.991154652604918,15.352621510315576,7.676310755157789,7.676310755157789,90.0,90.0,90.0
0_Olivenite_298.00_1.01_,4.481674111583361,8.5894,8.2076,11.8572,90.0,90.0,90.0,4.450554581473971,8.609401832644474,8.226712748458946,11.884811443178007,90.0,90.0,90.0
0_Aguilarite_298.00_1.01_,8.42258475588276,8.4956,13.8864,16.0084,90.0,100.10299999999998,90.0,7.284710542819567,8.91720900876528,14.57553688724955,16.8028448486178,90.0,100.10300000000257,90.0
0_Arsenotucekite_298.00_1.01_,6.478633777556129,9.7856,9.7856,10.7582,90.0,90.0,90.0,5.9410377798084175,10.072317125250551,10.072317125250551,11.073414210357416,90.0,90.0,90.0
0_Alleghanyite_298.00_1.01_,3.6607956759655016,9.63,10.574,8.083,108.73999999999998,90.0,90.0,3.71306203999972,9.584610581061234,10.524161192538044,8.044902110770284,108.73999999999344,90.0,90.0
0_Shimazakiite_298.00_1.01_,2.784430071425544,7.097,6.352,19.254,90.0,92.393,90.0,2.679623147764005,7.188364944408199,6.433774006887567,19.50187102150712,90.0,92.39299999999425,90.0
0_Tachyhydrite_298.00_1.01_,1.6780164082647009,16.43,8.215,8.215,76.04,76.04,76.04,1.5382454121413087,16.91398551631365,8.456992758156911,8.456992758156751,76.039999999995,76.039999999995,76.039999999995
0_Stoiberite_298.00_1.01_,4.92446939791142,8.393,6.0652,16.156,90.0,108.09,90.0,4.576412957818935,8.600731538195562,6.215317160188707,16.555870216976952,90.0,108.09000000000913,90.0
0_Spryite_30.00_1.01_,6.5492392363037615,14.866,22.24,10.394,90.0,90.0,90.0,5.832986182704342,15.45151535747916,23.115949249988976,10.803380238506508,90.0,90.0,90.0
0_Kapellasite_298.00_1.01_,3.563735254680316,12.6,12.6,11.466,90.0,90.0,120.0,3.65590822304182,12.493444778263024,12.493444778263036,11.369034748219349,90.0,90.0,120.0
0_Krupkaite_298.00_1.01_,7.392142557241528,12.009,11.2,11.56,90.0,90.0,90.0,6.823395962007639,12.334017607626222,11.503122425298914,11.872865646111954,90.0,90.0,90.0
0_Kupletskite_298.00_1.01_,3.393802119673988,5.3784,11.9085,11.7236,112.964,94.697,103.112,3.209515232131157,5.479463711781137,12.132268632259672,11.9438942383305,112.96399999999576,94.69699999998952,103.112000000009
0_Armstrongite_298.00_1.01_,2.613167144247389,14.0178,14.1289,7.8366,90.0,109.436,90.0,2.4632887892771302,14.296652934394412,14.40996302164124,7.992491716651321,90.0,109.43599999999034,90.0
0_Alstonite_298.00_1.01_,3.6724219224303583,17.436,17.436,6.1295,90.0,90.0,120.0,3.4484878821795104,17.80567154821848,17.80567154821879,6.259455365611802,90.0,90.0,120.0
0_Tarbuttite_298.00_1.01_,4.200498427475029,10.998,11.308,6.465000000000001,102.85,102.77,86.83,3.9504748777019176,11.225366169726154,11.541774927010753,6.598653599498054,102.84999999999042,102.77000000000704,86.83000000000331
0_Shannonite_298.00_1.01_,7.5379518558404355,10.293,9.014,9.315,90.0,90.0,90.0,6.805240226061687,10.650228558918778,9.32683962208237,9.638286119336252,90.0,90.0,90.0
0_Sohngeite_298.00_1.01_,3.746391981633377,7.4865,14.8758,7.4963,90.0,90.0,90.0,2.07538836623292,9.137172329345091,18.15571336898047,9.149133097237511,90.0,90.0,90.0
0_Arsenohauchecornite_298.00_1.01_,6.616301558810544,10.2711,10.2711,10.807,90.0,90.0,90.0,6.609821999885575,10.274458366710997,10.274458366710997,10.81053359124581,90.0,90.0,90.0
0_Talnakhite_298.00_1.01_,4.639850072043967,10.593,10.593,10.593,90.0,90.0,90.0,5.012876423108421,10.323508989682676,10.323508989682676,10.323508989682676,90.0,90.0,90.0
0_Kamiokite_298.00_1.01_,6.036935621060651,11.5464,5.7732,10.0542,90.0,90.0,120.0,5.065880957576238,12.242102054618634,6.1210510273092895,10.65999293957824,90.0,90.0,120.0
0_Kalborsite_298.00_1.01_,2.47709212278692,9.851,9.851,13.06,90.0,90.0,90.0,2.354476260853675,10.01917985854347,10.01917985854347,13.28296507487339,90.0,90.0,90.0
0_Kudriavite_298.00_1.01_,11.80459596037157,13.095,8.0064,14.711,90.0,115.59000000000002,90.0,11.746887257888233,13.116978519703023,8.01983786331808,14.735690798270424,90.0,115.59000000000002,90.0
0_Cinnabar_298.00_1.01_,8.17089821346406,12.45,12.45,9.51,90.0,90.0,120.0,6.243046560812982,13.627588967887622,13.627588967887592,10.409507717639467,90.0,90.0,120.0
0_Willemite_298.00_1.01_,4.664135483559177,7.0069,7.0069,12.9274,90.0,90.0,90.0,4.4578544726594,7.113364573377175,7.113364573377175,13.123822116182206,90.0,90.0,90.0
0_Clinoferrosilite_298.00_1.01_,3.946587421514292,9.76,9.057,10.468,90.0,106.3,90.0,3.8558348831503926,9.83599346725879,9.12751975747567,10.5495061081214,90.0,106.2999999999936,90.0
0_Cumengeite_298.00_1.01_,4.889755066625078,15.065,15.065,24.436,90.0,90.0,90.0,4.815548823692385,15.142467020482268,15.142467020482268,24.56165443826792,90.0,90.0,90.0
0_Yaroshevskite_298.00_1.01_,4.261926518347808,12.8688,8.3232,9.1726,105.33799999999998,96.113,107.642,4.033343869235718,13.107596644336777,8.477647363401616,9.342809040457713,105.33799999999216,96.1130000000084,107.64199999999518
0_Caswellsilverite_4.20_1.01_,3.2675312022124587,10.6683,7.1122,19.365,90.0,90.0,120.0,3.1936326723705477,10.749963797743629,7.166642531829133,19.51323537426806,90.0,90.0,120.0
0_Fluorphosphohedyphane_298.00_1.01_,5.918082866285861,9.6402,9.6402,14.0242,90.0,90.0,120.0,5.42485608043064,9.924117335324576,9.92411733532461,14.437232249752013,90.0,90.0,120.0
0_Fluorapophyllite-(Na)_298.00_1.01_,2.377844835026041,8.875,8.881,15.79,90.0,90.0,90.0,2.2525334310976963,9.036692475790256,9.0428017890135,16.077675965378315,90.0,90.0,90.0
0_Muthmannite_298.00_1.01_,11.04493807469407,10.248,8.838,14.874,90.0,89.96000000000001,90.0,6.972063753978396,11.957759757663798,10.312517636439605,17.355554121340152,90.0,89.96000000000747,90.0
0_Orthominasragrite_298.00_1.01_,2.011238400884783,7.242,9.319,12.384,90.0,90.0,90.0,1.8982264691466024,7.3830436331154,9.500494838028503,12.625188118268632,90.0,90.0,90.0
0_Mica_298.00_1.01_,2.833571258063801,10.658,9.23,10.218999999999998,90.0,100.0,90.0,2.766230623418129,10.743809752210604,9.304312630221776,10.301275272831589,90.0,100.0,90.0
0_Naumannite_298.00_1.01_,8.239449585606698,8.666,14.124,15.528,90.0,90.0,90.0,7.09466720283225,9.111137572936691,14.84949308564022,16.3256109199817,90.0,90.0,90.0
0_Abenakiite-(Ce)_298.00_1.01_,3.3225051032410184,16.02,16.02,19.92,90.0,90.0,120.0,3.162527114928215,16.285765929603933,16.28576592960402,20.25046550048119,90.0,90.0,120.0
0_Hydroxyapophyllite_298.00_1.01_,2.352889862265843,8.979,8.979,15.83,90.0,90.0,90.0,2.23278650068865,9.137257093640503,9.137257093640503,16.109007661468755,90.0,90.0,90.0
0_Hydroxylbastnasite-(Ce)_298.00_1.01_,4.91563561725714,12.4112,12.4112,9.8511,90.0,90.0,120.0,5.010406177681436,12.332491958427248,12.332491958427344,9.78862733109331,90.0,90.0,120.0
0_Bergslagite_298.00_1.01_,3.5099357228192942,9.7636,7.809,10.127,90.0,90.16,90.0,3.3250749973909266,9.941336890278077,7.951155288641729,10.311352235635196,90.0,90.15999999999072,90.0
0_Scapolite_298.00_1.01_,3.260232792184077,12.069,12.069,7.581,90.0,90.0,90.0,2.191231462184588,13.781904326648476,13.781904326648476,8.656940649624882,90.0,90.0,90.0
0_Rossiantonite_298.00_1.01_,1.956624008142301,10.341,10.96,11.1446,86.985,65.727,75.064,1.8869164301589536,10.4668711971901,11.093405697824466,11.280252658756837,86.98499999999032,65.72700000000788,75.06400000000814
0_Benitoite_298.00_1.00_,3.678880903057113,13.286,6.643,9.766,90.0,90.0,120.0,3.5269431397581044,13.474131403673848,6.737065701836933,9.904287768198012,90.0,90.0,120.0
0_Rickardite_298.00_1.01_,8.725228928795271,11.94,7.96,12.24,90.0,90.0,90.0,6.835666468981516,12.955007230148489,8.636671486765616,13.280509924373408,90.0,90.0,90.0
0_Schwertmannite_298.00_1.01_,3.4213080934889284,10.821,12.004,10.514,90.0,92.6,90.0,3.6802879450702632,10.561030743645617,11.715609744637408,10.26140626917003,90.0,92.59999999999192,90.0
0_Manandonite_298.00_1.01_,2.90223106681272,5.07,8.776,13.778,90.09,90.12,89.97,2.6438042905366177,5.230431876640602,9.053702199092315,14.213982326697144,90.09000000000928,90.11999999999618,89.96999999998863
0_Magnesium_298.00_1.01_,3.2507477460218923,10.37,23.129,5.322,90.0,99.55,90.0,3.116973911565971,10.516310839020388,23.455328196306837,5.397088359234923,90.0,99.5499999999919,90.0
0_Maxwellite_298.00_1.01_,4.137805174733564,13.334,8.781,7.134,90.0,114.49999999999996,90.0,3.832174907600932,13.679535295898612,9.008549530019955,7.318869416599743,90.0,114.5,90.0
0_Pararealgar_298.00_1.01_,3.522895665120999,9.909,9.655,17.004,90.0,97.29,90.0,2.262985581597041,11.542688146190551,11.24681138878493,19.807434578446045,90.0,97.28999999999152,90.0
0_Panichiite_298.00_1.01_,2.394640738650054,10.064,10.064,10.064,90.0,90.0,90.0,1.980165459477383,10.724209754757176,10.724209754757176,10.724209754757176,90.0,90.0,90.0
0_Versiliaite_298.00_1.01_,5.326172329588003,8.492,8.326,11.938,90.0,90.0,90.0,5.009148103128043,8.66755358871211,8.498121900567352,12.184792126948269,90.0,90.0,90.0
0_Ecandrewsite_298.00_1.01_,5.093880777927391,5.09472,10.189439999999998,14.0302,90.0,90.0,120.0,4.946893879905665,5.144693058968085,10.289386117936155,14.167819341579936,90.0,90.0,120.0
0_Daubreelite_298.00_1.01_,3.832653664860055,9.995,9.995,9.995,90.0,90.0,90.0,3.809814571642143,10.014935301816193,10.014935301816193,10.014935301816193,90.0,90.0,90.0
0_Ferrotapiolite_298.00_1.01_,8.230073048942204,9.498,9.498,9.192,90.0,90.0,90.0,7.865316882126906,9.64262209685582,9.64262209685582,9.331962762086926,90.0,90.0,90.0
0_Uraninite_298.00_1.01_,10.969402284970515,10.9364,10.9364,10.9364,90.0,90.0,90.0,11.116158612528938,10.888061483886933,10.888061483886933,10.888061483886933,90.0,90.0,90.0
0_Phengite-3T_298.00_1.01_,2.833025668234148,5.22,5.22,29.762,90.0,90.0,120.0,2.724448667499055,5.288463681482921,5.288463681482942,30.152347909635075,90.0,90.0,120.0
0_Plutonium_593.15_1.01_,16.2593020667004,13.910999999999998,13.910999999999998,9.274,90.0,90.0,90.0,15.021832589048234,14.283097967386412,14.283097967386412,9.522065311591058,90.0,90.0,90.0
0_Majakite_298.00_1.01_,9.31817959018886,12.633,12.632999999999996,7.4278,90.0,90.0,120.0,9.35882799944384,12.61468826898428,12.614688268984231,7.417033287767137,90.0,90.0,120.0
0_Magnesioastrophyllite_298.00_1.01_,3.2507477460218923,10.37,23.129,5.322,90.0,99.55,90.0,3.1168415059573,10.516458753438044,23.455658101086907,5.39716427056872,90.0,99.5499999999919,90.0
0_Mertieite_298.00_1.01_,11.21779873377518,7.6152,7.615199999999999,43.032,90.0,90.0,120.0,10.551884093478316,7.7721571550845185,7.772157155084505,43.9189340657629,90.0,90.0,120.0
0_Letovicite_298.00_1.01_,1.8299246074178968,15.435,5.865,10.1696,90.0,101.829,90.0,1.2511094446845754,17.539998927840767,6.664858679092061,11.556512672275389,90.0,101.8290000000125,90.0
0_Eosphorite_20.00_1.01_,3.12480702885495,6.9263,10.4356,13.5234,90.0,90.0,90.0,2.769947822511825,7.210362732457006,10.86358681125962,14.078024251925132,90.0,90.0,90.0
0_Thomsonite-Ca_295.50_1.01_,2.457786930822051,13.0809,13.0597,6.6051,90.0,90.0,90.0,2.050254144617487,13.89846074484365,13.875935737559049,7.017921019636704,90.0,90.0,90.0
0_Erazoite_298.00_1.01_,6.259589884754721,7.478,3.739,32.941,90.0,90.0,120.0,4.880034715108478,8.125842996873159,4.062921498436586,35.79478392083465,90.0,90.0,120.0
0_Ferrobustamite_298.00_1.01_,3.067005142211609,7.862,7.253,13.967,89.44,95.28,103.29,2.9493287880007157,7.965220285554592,7.348224717772611,14.150372898542566,89.44000000000212,95.2800000000123,103.28999999999108
0_Titanomaghemite_298.00_1.01_,4.934954077187232,8.341,8.341,8.341,90.0,90.0,90.0,4.458489390046421,8.628157377987336,8.628157377987336,8.628157377987336,90.0,90.0,90.0
0_Hematite_298.00_1.01_,5.255643974718407,5.038,10.076,13.772,90.0,90.0,120.0,4.950470837080044,5.139472264782485,10.278944529564995,14.04938706442715,90.0,90.0,119.99999999999996
0_Hazenite_298.00_1.01_,1.874794858708444,6.9349,25.1737,11.2195,90.0,90.0,90.0,1.797893631444669,7.032438070851624,25.52776338003435,11.3773001681236,90.0,90.0,90.0
0_Bromcarnallite_298.00_1.01_,1.4709519551735886,13.37,13.37,13.426,90.0,90.0,90.0,0.8212820443306449,16.400568231517273,16.400568231517273,16.46926171102109,90.0,90.0,90.0
0_Schreibersite_298.00_1.01_,7.188917823083794,9.068,9.068,8.922,90.0,90.0,90.0,7.26791707961211,9.035027482137115,9.035027482137115,8.889558358582736,90.0,90.0,90.0
0_Pseudowollastonite_298.00_1.01_,2.9047847343620443,6.8394,11.8704,19.6313,90.0,90.667,90.0,2.7927398575095816,6.929683900558318,12.02709591092597,19.89044412624399,90.0,90.6670000000034,90.0
0_Rapidcreekite_298.00_1.01_,2.228031891147977,15.524,19.218,6.161,90.0,90.0,90.0,2.1164232001833976,15.79232568452238,19.550174890823687,6.267490243644786,90.0,90.0,90.0
0_Burangaite_298.00_1.01_,3.0544531062967373,25.099,5.0491,13.438,90.0,110.88,90.0,2.925186288669735,25.46346033867916,5.122417530420544,13.633131998532678,90.0,110.88000000000396,90.0
0_Lepidolite_298.00_1.01_,2.8765883754976262,9.2,5.3,60.0,90.0,90.0,90.0,2.763991810490492,9.323285963471877,5.371023435478372,60.804038892208325,90.0,90.0,90.0
0_Laurelite_298.00_1.01_,14.6074722764468,10.267,10.266999999999998,7.9688,90.0,90.0,120.0,6.431954441594585,13.516998892418345,13.51699889241821,10.491308149790894,90.0,90.0,120.0
0_Knorringite_298.00_1.01_,3.8631143299601054,11.5935,11.5935,11.5935,90.0,90.0,90.0,3.663960697162073,11.799879249665477,11.799879249665477,11.799879249665477,90.0,90.0,90.0
0_Kladnoite_298.00_1.01_,1.4689007295777936,22.83,7.651,3.81,90.0,91.36,90.0,1.0911207116627977,25.23515165639565,8.457036588834189,4.211385361842676,90.0,91.35999999999012,90.0
0_Alum-(K)_298.00_1.01_,2.201750720343585,12.203,12.203,12.203,90.0,90.0,90.0,1.389318307436115,14.239443527188362,14.239443527188362,14.239443527188362,90.0,90.0,90.0
0_Aenigmatite_298.00_1.01_,3.8434561126780378,10.406,10.813,8.925999999999998,104.93,96.87000000000002,125.32,3.6645452534558034,10.572697044766947,10.98621690804007,9.068988451046415,104.9299999999951,96.86999999999612,125.31999999999576
0_Strontioperloffite_298.00_1.01_,3.833428302434758,9.183,12.349,5.0081,90.0,100.23,90.0,3.6187871338213777,9.361132809598686,12.588547213953529,5.105247655858815,90.0,100.22999999999328,90.0
