Filename,Exp_Density (g/cm³),Exp_a (Å),Exp_b (Å),Exp_c (Å),Exp_alpha (°),Exp_beta (°),Exp_gamma (°),Sim_Density (g/cm³),Sim_a (Å),Sim_b (Å),Sim_c (Å),Sim_alpha (°),Sim_beta (°),Sim_gamma (°)
0_Switzerite_298.00_1.01_,2.488388218057927,8.528,13.166,11.812,90.0,110.05,90.0,2.1482045874930167,8.962080020492962,13.836156842144906,12.413237476789892,90.0,110.0499999999954,90.0
0_Stromeyerite_298.00_1.01_,6.316019109262904,8.118,13.234,15.934,90.0,90.0,90.0,6.0962188856120685,8.21445901841502,13.391247924329202,16.12332963777111,90.0,90.0,90.0
0_Garutiite_298.00_1.01_,7.258076966572008,8.081700000000001,8.0817,12.8196,90.0,90.0,120.0,8.819590336066478,7.573548408134068,7.573548408134065,12.01354432519337,90.0,90.0,120.0
0_Fuloppite_298.00_1.01_,4.613456827374483,13.393,11.717,16.737,90.0,93.8,90.0,3.784316862758828,14.313305039834615,12.522138068523937,17.887089259442142,90.0,93.79999999999212,90.0
0_Jarandolite_298.00_1.01_,2.543374566496626,8.386,8.142,7.249,90.0,98.33,90.0,2.4415657971749325,8.501024908015456,8.253678130343483,7.3484294727167505,90.0,98.33000000000484,90.0
0_Gravegliaite_298.00_1.01_,2.387913894808976,9.763,5.635,9.558,90.0,90.0,90.0,2.2868550681778967,9.904840532428391,5.71686739734032,9.696862215399989,90.0,90.0,90.0
0_Guettardite_298.00_1.01_,5.28566884598835,8.527,7.971,20.102,90.0,101.81399999999998,90.0,4.836660196011737,8.783418978132975,8.210699269930434,20.70649563720258,90.0,101.8140000000094,90.0
0_Koechlinite_298.00_1.01_,8.280529864608821,10.9644,16.1986,5.5091,90.0,90.0,90.0,7.5466884799437715,11.309121805625937,16.707885564245437,5.682306641437268,90.0,90.0,90.0
0_Chekhovichite_298.00_1.01_,7.004958392633324,6.9909,7.9593,18.8963,90.0,95.176,90.0,6.494548490425532,7.169634263654332,8.162793058791399,19.379416088957324,90.0,95.17599999999238,90.0
0_Kipushite_298.00_1.01_,3.846487266428871,12.197,9.156,10.667,90.0,96.77,90.0,3.696689923292277,12.362726830494717,9.280407219808817,10.811937943829342,90.0,96.7700000000063,90.0
0_Chabazite-Na_298.00_1.01_,2.0313700864326942,18.8752,9.4376,9.437600000000002,94.137,94.137,94.137,2.032039851458784,18.873437075822043,9.436718537911071,9.43671853791101,94.13699999999169,94.13699999999169,94.13699999999169
0_Larnite_298.00_1.01_,3.3038503237580854,11.0082,6.7622,9.328099999999996,90.0,94.172,90.0,3.182109062219687,11.1468592246382,6.847376632769056,9.445596694586644,90.0,94.17200000000764,90.0
0_Shuangfengite_298.00_1.01_,10.29948302602915,11.79,11.79,10.786,90.0,90.0,120.0,9.600561185794373,12.069517195975193,12.069517195975232,11.04171437453688,90.0,90.0,120.0
0_Abhurite_298.00_1.01_,4.418416635466169,10.018,10.018,44.03,90.0,90.0,120.0,3.805788529000375,10.530067202577865,10.530067202577914,46.28058084742495,90.0,90.0,120.0
0_Slavikite_298.00_1.01_,2.389260149074607,12.1347,12.1347,34.706,90.0,90.0,120.0,1.6070414476569546,13.859837867573995,13.859837867574097,39.64000206284653,90.0,90.0,119.99999999999996
0_Strontioruizite_298.00_1.01_,3.2473023131290257,9.1575,6.2857,12.0431,90.0,91.744,90.0,3.0860688779516328,9.31433471458715,6.3933512110817565,12.2493545619707,90.0,91.74400000000507,90.0
0_Columbite-(Fe)_373.15_1.01_,5.390501212728823,14.189,5.727,10.24,90.0,90.0,90.0,5.125617261277312,14.429379555434902,5.824022603000632,10.413478514881442,90.0,90.0,90.0
0_Khamrabaevite_298.00_1.01_,4.905853990187991,8.656,8.656,8.656,90.0,90.0,90.0,4.814276591432344,8.710557275322625,8.710557275322625,8.710557275322625,90.0,90.0,90.0
0_Lenaite_298.00_1.01_,4.718954440014431,10.8742,10.8742,10.8479,90.0,90.0,90.0,4.856184365252704,10.770949843274469,10.770949843274469,10.74489956087428,90.0,90.0,90.0
0_Jakobssonite_298.00_1.01_,2.937454160635724,8.712,12.634,7.349,90.0,115.04000000000002,90.0,2.8109519842985207,8.84080314822852,12.820788220238494,7.457651783325436,90.0,115.0399999999958,90.0
0_Conichalcite_298.00_1.01_,4.314531416758305,7.4,11.68,9.21,90.0,90.0,90.0,4.130392462925506,7.5084265072517935,11.851138054689429,9.344947044836411,90.0,90.0,90.0
0_Franciscanite_298.00_1.01_,4.269967949256814,16.3036,8.1518,9.6182,90.0,90.0,119.99999999999996,3.998602505137978,16.664521658406738,8.33226082920332,9.831123323369471,90.0,90.0,120.0
0_Laurite_298.00_1.01_,6.2124788015578005,11.2212,11.2212,11.2212,90.0,90.0,90.0,5.761044057996196,11.507720896517206,11.507720896517206,11.507720896517206,90.0,90.0,90.0
0_Groutite_298.00_1.01_,4.152555850618492,9.12,10.7,8.55,90.0,90.0,90.0,4.4645779286225125,8.902435135413782,10.444742976856023,8.346032939450343,90.0,90.0,90.0
0_Fluor-arfvedsonite_298.00_1.01_,3.6720836498062175,9.816,18.004,5.325000000000001,90.0,103.71999999999998,90.0,3.228539814682524,10.246975670266671,18.794473305570705,5.558796398142939,90.0,103.71999999998644,90.0
0_Whewellite_298.00_1.01_,2.4537845295540843,6.29,14.583,10.116,90.0,109.45999999999998,90.0,2.247755453746817,6.476722998821543,15.015906437490385,10.416300454066588,90.0,109.46000000000632,90.0
0_Yoshiokaite_298.00_1.01_,3.134150409962538,9.927,9.927,8.22,90.0,90.0,120.0,2.84889253098077,10.250535228835632,10.250535228835629,8.487901640075327,90.0,90.0,120.0
0_Monipite_298.00_1.01_,8.391573985346142,11.722,11.721999999999998,7.408,90.0,90.0,120.0,8.193101756064914,11.81590682688168,11.815906826881678,7.467346679196309,90.0,90.0,120.0
0_Apatite-(CaOH)_298.00_1.01_,3.266995476989002,9.4166,9.4166,13.749,90.0,90.0,120.0,2.981227886472998,9.708424858169826,9.708424858169808,14.175087969646729,90.0,90.0,120.0
0_Avicennite_298.00_1.01_,10.276123854545697,10.57,10.57,10.57,90.0,90.0,90.0,9.613975927587562,10.80732758036229,10.80732758036229,10.80732758036229,90.0,90.0,90.0
0_Molybdenite_298.00_1.01_,4.996672459459451,9.483,9.483,12.295,90.0,90.0,120.0,4.615302455173875,9.737727790167694,9.737727790167623,12.625262383223948,90.0,90.0,120.0
0_Nobleite_298.00_1.01_,2.092321101425645,14.58,8.024,9.8486,90.0,111.80099999999996,90.0,1.99078619905444,14.823954926406024,8.158258870334855,10.013388373676513,90.0,111.8009999999902,90.0
0_Titanite_298.00_1.01_,3.516774569219857,7.069,8.722,13.132,90.0,113.86,90.0,3.3950098629371537,7.152537088946993,8.825071225038329,13.287185889383496,90.0,113.85999999998933,90.0
0_Thorikosite_298.00_1.01_,8.105883008218722,11.757,7.838,12.854,90.0,90.0,90.0,6.727889357686712,12.512183393248312,8.341455595498825,13.679646622166713,90.0,90.0,90.0
0_Meliphanite_298.00_1.01_,2.946644478604223,10.5257,10.5257,9.8868,90.0,90.0,90.0,2.807385722828247,10.696969994750594,10.696969994750594,10.047674068622769,90.0,90.0,90.0
0_Cadmium_298.00_1.01_,8.647908460899972,8.93661,8.93661,16.85295,90.0,90.0,120.0,7.8188954689897905,9.242093046064658,9.242093046064666,17.429039870898855,90.0,90.0,120.0
0_Lindstromite_298.00_1.01_,7.047357759540814,56.115,11.5695,4.001,90.0,90.0,90.0,6.665559004972914,57.167137784339154,11.78642431784585,4.076017433398249,90.0,90.0,90.0
0_Lutetium_298.00_1.01_,9.84998653998937,10.5093,10.5093,16.652700000000003,90.0,90.0,120.0,9.791237200046426,10.530280178478002,10.530280178478003,16.68594451848761,90.0,90.0,120.0
0_Britholite_298.00_1.01_,3.377063615674796,9.3938,9.3938,13.8026,90.0,90.0,120.0,2.9618325206343883,9.814000553173916,9.814000553173836,14.420013629759753,90.0,90.0,120.0
0_Bicchulite_298.00_1.01_,2.793842663187577,8.825,8.825,8.825,90.0,90.0,90.0,2.4988721986011715,9.159649932961308,9.159649932961308,9.159649932961308,90.0,90.0,90.0
0_Pilsenite_298.00_1.01_,8.447718147145952,8.902,8.902,41.888,90.0,90.0,120.0,7.90270296435198,9.10220549829211,9.10220549829213,42.83005885334334,90.0,90.0,120.0
0_Pieczkaite_298.00_1.01_,4.217468606062332,9.504,9.504,12.694,90.0,90.0,120.0,3.2250074028882034,10.395312240046552,10.395312240046472,13.88447954284002,90.0,90.0,120.0
0_Rhabdophane-(Ce)_298.00_1.01_,4.219428053584484,14.11,7.055,12.878,90.0,90.0,120.0,4.017281397095137,14.342838163422778,7.171419081711351,13.090508140932572,90.0,90.0,120.0
0_Seamanite_298.00_1.01_,3.0825499464332693,7.811,15.114,6.691,90.0,90.0,90.0,3.0655768863668373,7.827339422042858,15.145616185476278,6.704996552667867,90.0,90.0,90.0
0_Aguilarite_298.00_1.01_,8.42258475588276,8.4956,13.8864,16.0084,90.0,100.10299999999998,90.0,7.161239694719252,8.96882444935887,14.65990440152262,16.900104679494724,90.0,100.10300000000257,90.0
0_Rongibbsite_298.00_1.01_,6.892307991856849,7.8356,13.9132,10.2775,90.0,92.925,90.0,5.650637756430265,8.374293204204527,14.869724872216546,10.984072490455342,90.0,92.92499999999217,90.0
0_Alleghanyite_298.00_1.01_,3.6607956759655016,9.63,10.574,8.083,108.73999999999998,90.0,90.0,3.707514516045416,9.589394570644112,10.529414142262745,8.048917581985004,108.73999999999344,90.0,90.0
0_Hauerite_298.00_1.01_,3.489146839765524,12.194,12.194,12.194,90.0,90.0,90.0,4.446545090857165,11.259642829350524,11.259642829350524,11.259642829350524,90.0,90.0,90.0
0_Ferritaramite_298.00_1.01_,3.781496618828898,9.923,18.134,5.352,90.0,104.84,90.0,3.2260146222384445,10.463034385274362,19.120897464734696,5.643269175651288,90.0,104.84000000001042,90.0
0_Eldragonite_298.00_1.01_,6.776454125110666,4.0341,27.056,9.5559,90.0,90.0,90.0,6.549509544340244,4.080198299815155,27.365173198433013,9.665096783223762,90.0,90.0,90.0
0_Esperite_298.00_1.01_,4.552426206397688,8.7889,8.2685,15.2535,90.0,90.05,90.0,4.344150755512243,8.92719757253803,8.398608828013728,15.493521165641692,90.0,90.04999999999227,90.0
0_Hemimorphite_110.00_1.01_,3.4321994882070093,8.181,10.841,10.162,90.0,90.0,90.0,3.2652926347981404,8.318096645954716,11.02267274646061,10.332294110278731,90.0,90.0,90.0
0_Dysprosium_298.00_1.01_,8.560203890269095,10.7709,10.770899999999996,16.9425,90.0,90.0,120.0,8.464077692863968,10.811524450369197,10.81152445036908,17.00640178632977,90.0,90.0,120.0
0_Rosenbuschite_298.00_1.01_,3.421378250013292,10.137,11.398,7.2714,90.216,100.308,111.868,3.2476638149066224,10.31469130137322,11.597795349023466,7.398860247489911,90.21600000000248,100.30800000000718,111.86800000000656
0_Alstonite_298.00_1.01_,3.6724219224303583,17.436,17.436,6.1295,90.0,90.0,120.0,3.436034776789839,17.827175947768993,17.827175947769113,6.267015082120364,90.0,90.0,120.0
0_Rodolicoite_298.00_1.01_,3.039251441520947,10.072,10.071999999999996,11.255,90.0,90.0,120.0,2.757049317385147,10.405226086904326,10.40522608690442,11.627364933291222,90.0,90.0,120.0
0_Schallerite_298.00_1.01_,3.832651230132643,13.42,13.419999999999998,14.32,90.0,90.0,120.0,3.328474131320436,14.06745003281081,14.067450032810642,15.01087067584571,90.0,90.0,120.0
0_Eudidymite_298.00_1.01_,2.56684389581767,12.62,7.37,13.99,90.0,103.72,90.0,2.1532916557718846,13.3830508134026,7.815616837937924,14.835885965095317,90.0,103.71999999998644,90.0
0_Debattistiite_298.00_1.01_,6.191515621276088,15.664,8.606,10.755,95.56300000000002,95.88,116.79,4.850157073794836,16.996807709982,9.33826143718734,11.670114078195544,95.5630000000089,95.88000000000388,116.78999999999644
0_Ilimaussite-(Ce)_298.00_1.01_,4.228855953862147,10.77,10.769999999999998,61.05,90.0,90.0,120.0,3.914789745906483,11.051116943426722,11.05111694342664,62.643518049785946,90.0,90.0,120.0
0_Ferrofettelite_298.00_1.01_,5.60598391932108,26.011,15.048,15.512999999999998,90.0,90.4,90.0,5.2362007522308,26.609763754778378,15.394399484137702,15.870103614927448,90.0,90.40000000000772,90.0
0_Huttonite_298.00_1.01_,7.244797185893842,13.568,6.974,13.000000000000002,90.0,104.92,90.0,7.018732963137347,13.712148914092404,7.048093051804318,13.138114378184206,90.0,104.91999999999562,90.0
0_Dumontite_298.00_1.01_,5.624297202739909,8.118,16.819,6.983,90.0,109.03,90.0,5.442812836477169,8.207375002014896,17.004168533984913,7.059879236150573,90.0,109.03000000001428,90.0
0_Vanadio-oxy-dravite_298.00_1.01_,3.1903330978868203,16.0273,16.027299999999997,7.2833,90.0,90.0,120.0,3.1092281649582727,16.16549561082663,16.165495610826618,7.346100352669131,90.0,90.0,120.0
0_Vanadoandrosite-(Ce)_298.00_1.01_,4.396173958019341,8.856,11.458,10.038,90.0,113.08799999999997,90.0,4.2591199826325,8.95001732160756,11.579640748755414,10.14456570396296,90.0,113.08799999999192,90.0
0_Brizziite_298.00_1.01_,4.95302953083822,10.602,5.301,15.932,90.0,90.0,120.0,4.631661693328238,10.841813527405352,5.420906763702738,16.29237626095282,90.0,90.0,119.99999999999996
0_Paracostibite_298.00_1.01_,6.968538410319705,11.684,11.902,11.666,90.0,90.0,90.0,6.785261551082222,11.788322051121291,12.008268491308412,11.77016133587646,90.0,90.0,90.0
0_Meneghinite_298.00_1.01_,6.095665062946457,11.363,24.057,8.256,90.0,90.0,90.0,5.31423061342969,11.896336085225132,25.186144257877544,8.643505299623257,90.0,90.0,90.0
0_Paramontroseite_298.00_1.01_,4.094759790219972,9.78,9.39,8.790000000000001,90.0,90.0,90.0,3.851476654757636,9.98202626507662,9.58397000297236,8.971575753581094,90.0,90.0,90.0
0_Matulaite_298.00_1.01_,2.293940972006043,10.604,16.608,20.647,90.0,98.848,90.0,2.176997041414891,10.790658837395982,16.90034533869013,21.01044257032385,90.0,98.84799999999824,90.0
0_Beaverite_298.00_1.01_,4.192784945182179,7.3028,7.3028,17.0517,90.0,90.0,120.0,3.213060837209096,7.999294532041834,7.999294532041816,18.6779824960312,90.0,90.0,120.0
0_Betekhtinite_298.00_1.01_,6.879925244850643,3.86,14.67,22.8,90.0,90.0,90.0,5.801094155369128,4.086155778138036,15.529509136084265,24.135842420089983,90.0,90.0,90.0
0_Manganberzeliite_298.00_1.01_,4.417787637360328,12.4829,12.4829,12.4829,90.0,90.0,90.0,4.04956060389135,12.850433000334377,12.850433000334377,12.850433000334377,90.0,90.0,90.0
0_Magnesiopascoite_298.00_1.01_,2.4583901652300293,19.8442,9.9353,10.714900000000002,90.0,120.30499999999998,90.0,2.309328643875753,20.26255582944942,10.14475619739425,10.940791740507049,90.0,120.30500000000228,90.0
0_Fluornatrocoulsellite_298.00_1.01_,3.0277772210879976,14.3512,14.3512,7.1756,59.867,59.867,59.867,2.8494123771821256,14.644674063895554,14.644674063895556,7.322337031947782,59.86700000000258,59.86700000000258,59.86700000000258
0_Laffittite_298.00_1.01_,6.071386556687584,15.464,11.285,13.286,90.0,115.15999999999998,90.0,5.487893480599189,15.994140331539194,11.67187491214569,13.74147364490616,90.0,115.15999999999345,90.0
0_Fluoro-magnesiohastingsite_298.00_1.01_,3.31225244390295,9.871,18.006,5.313999999999999,90.0,105.37,90.0,2.872955100068537,10.351505458835993,18.882505044251285,5.572677541105705,90.0,105.36999999999604,90.0
0_Crichtonite_298.00_1.01_,4.565426249702813,9.148,9.148,9.148,69.078,69.078,69.078,4.364710142443774,9.28615536372475,9.286155363724715,9.28615536372482,69.07799999999703,69.07799999999703,69.07799999999703
0_Joesmithite_298.00_1.01_,3.858618766646016,9.915,17.951,5.243,90.0,105.95,90.0,3.76606546630502,9.995589774116732,18.09690691227141,5.285615449893542,90.0,105.95000000000658,90.0
0_Chromium_298.00_1.01_,3.637910592859434,16.0539,16.0539,7.3247,90.0,90.0,120.0,3.33006883047634,16.534215975438094,16.53421597543833,7.54384739878116,90.0,90.0,120.0
0_Katayamalite_298.00_1.01_,2.889918968690946,16.9093,9.7287,20.9019,90.0,112.396,90.0,2.763480472445625,17.163378054793036,9.874882820794834,21.215970605730504,90.0,112.3960000000004,90.0
0_Clinopyroxene_298.00_1.01_,3.2235188104732666,9.794,8.906,10.637999999999998,90.0,105.9,90.0,3.1331533450008906,9.887281622108604,8.99082398677738,10.73932018541866,90.0,105.90000000000998,90.0
0_Stilleite_298.00_1.01_,5.266611835109151,11.3352,11.3352,11.3352,90.0,90.0,90.0,5.038851014021464,11.503503081567224,11.503503081567224,11.503503081567224,90.0,90.0,90.0
0_Sphaerobismoite_298.00_1.01_,9.168852729548345,15.478,7.739,11.272,90.0,90.0,90.0,8.169461664005548,16.085965796942112,8.042982898471056,11.714756846047816,90.0,90.0,90.0
0_Tazheranite_298.00_1.01_,6.2218496161931975,10.1716,10.1716,10.1716,90.0,90.0,90.0,5.757848791614716,10.437870973628732,10.437870973628732,10.437870973628732,90.0,90.0,90.0
0_Semenovite-(Ce)_298.00_1.01_,3.3324707237029623,13.879,13.835,9.942,90.0,90.0,90.0,3.2332207792489416,14.019605889422872,13.97516013258625,10.042720783388068,90.0,90.0,90.0
0_Ognitite_298.00_1.01_,9.121952969296109,11.784,11.784,10.77,90.0,90.0,120.0,8.901362017943917,11.88058664978074,11.88058664978076,10.858275476760044,90.0,90.0,120.0
0_Ordonezite_298.00_1.01_,6.674041979706537,9.3276,9.3276,9.263,90.0,90.0,90.0,6.24875624253424,9.534621684171976,9.534621684171976,9.468587917630124,90.0,90.0,90.0
0_Miharaite_298.00_1.01_,6.029936644381095,10.88,12.003,7.748,90.0,90.0,90.0,5.895515666663092,10.962118095609783,12.093594071838394,7.806478952645506,90.0,90.0,90.0
0_Artroeite_298.00_1.01_,5.4375015715508885,12.54,6.821,10.114,90.68,107.69,104.46,5.130075595158585,12.785746852542312,6.954671394034326,10.312204439123798,90.67999999999404,107.68999999999949,104.46000000000842
0_Arfvedsonite_298.00_1.01_,3.612967327958208,9.84,18.036,5.365,90.0,104.05,90.0,3.2268920275383395,10.21794152599466,18.728739162890303,5.571062630788861,90.0,104.04999999999244,90.0
0_Murashkoite_298.00_1.01_,6.204731330582463,11.586,10.374,6.186,90.0,90.0,90.0,6.214645459833024,11.57987000496976,10.368511257686544,6.182727071529673,90.0,90.0,90.0
0_Xenotime-(Dy)_298.00_1.01_,5.939650870574378,13.8104,6.9052,12.0768,90.0,90.0,90.0,5.797300953016523,13.922529085838727,6.961264542919364,12.174853680114804,90.0,90.0,90.0
0_Wurtzite_298.00_1.01_,4.095108188260283,7.648,7.647999999999999,31.2,90.0,90.0,120.0,3.965056803423736,7.730727782334615,7.730727782334632,31.537487814963605,90.0,90.0,120.0
0_Nyboite_298.00_1.01_,3.119170121237268,9.8425,18.157,5.3381,90.0,103.979,90.0,2.876873352188733,10.111553246411116,18.65333729185577,5.484021578325351,90.0,103.97899999999548,90.0
0_Nepheline_298.00_1.01_,2.647411233323992,10.05,10.05,8.38,90.0,90.0,120.0,2.513693016005594,10.225233065967194,10.225233065967233,8.52611473560261,90.0,90.0,120.0
0_Nahcolite_298.00_1.01_,2.164859829208091,10.53,9.71,8.05,90.0,111.85,90.0,2.0669022921127893,10.693952937132291,9.861185471942443,8.17533913997287,90.0,111.84999999998932,90.0
0_Mimetite_298.00_1.01_,7.307947599626814,10.2382,10.2382,14.9004,90.0,90.0,120.0,6.731422141967552,10.522724351293752,10.522724351293675,15.314489062922668,90.0,90.0,120.0
0_Xieite_298.00_1.01_,5.550787052477197,5.7689,9.5207,9.7532,90.0,90.0,90.0,5.232279151728661,5.883681011870804,9.710128761066883,9.947254701065924,90.0,90.0,90.0
0_Kuzminite_298.00_1.01_,7.762594078366124,13.95,13.95,11.1,90.0,90.0,90.0,6.726211675913143,14.63343588113955,14.63343588113955,11.643809195745511,90.0,90.0,90.0
0_Cavoite_298.00_1.01_,3.522272494759036,10.459,10.59,10.382,90.0,90.0,90.0,3.333313368489573,10.653067689910417,10.786498406745393,10.574638947953789,90.0,90.0,90.0
0_Cuproscheelite_298.00_1.01_,7.792204975876598,9.398,11.634,9.774,91.33,92.08,83.9,7.392769861327245,9.564321849152549,11.839893636203506,9.94697613892489,91.33000000000396,92.08000000000403,83.90000000000651
0_Chlormanganokalite_298.00_1.01_,2.319412547517424,16.936,8.468,16.935999999999996,89.53,89.53,89.53,2.095759307917575,17.51854201748717,8.759271008743674,17.51854201748721,89.53000000001128,89.53000000001128,89.53000000001128
0_Krauskopfite_298.00_1.01_,3.098858585022659,7.837,10.622,8.46,90.0,94.53,90.0,2.920847846100481,7.993150128976045,10.83364050912136,8.628563237353278,90.0,94.53000000001217,90.0
0_Godlevskite_298.00_1.01_,5.674810462946077,9.38,9.38,22.44,90.0,90.0,90.0,5.4785467941443695,9.490724441585805,9.490724441585805,22.70488874937983,90.0,90.0,90.0
0_Chursinite_298.00_1.01_,9.050795498950206,8.73,10.16,15.640000000000002,90.0,128.39999999999998,90.0,7.79922197093032,9.174636916458889,10.677469767608574,16.43657747690903,90.0,128.4000000000123,90.0
0_Joosteite_298.00_1.01_,4.089346554654284,11.888,6.409,9.804,90.0,106.17000000000002,90.0,3.844669186476352,12.135087028940378,6.542208341897664,10.007771974405552,90.0,106.16999999999618,90.0
0_Ghiaraite_298.00_1.01_,1.7567823794845685,13.186,12.728,8.557,97.77,93.52,110.56,1.5391969483780723,13.784941510837996,13.306137991047068,8.94568060884578,97.77000000000643,93.52000000000588,110.56000000000192
0_Stetefeldite_298.00_1.01_,6.889711924801277,10.23,10.23,10.23,90.0,90.0,90.0,6.466306699397011,10.448600777492922,10.448600777492922,10.448600777492922,90.0,90.0,90.0
0_Stenhuggarite_298.00_1.01_,4.565890955560753,16.144,16.144,10.706,90.0,90.0,90.0,4.264925707202373,16.515282162171797,16.515282162171797,10.952218212847717,90.0,90.0,90.0
